Address,Translated,Status,Province,Administrative District,Building,Neighbourhood,Town,Street,Village,Country,Latitude,Longitude,api,Block,Lane,Street Number,Index
"abelian street 7, yerevan","Abelian Street 7, Yerevan",OK,Yerevan,Ajapnyak,7,,Yerevan,Abelian Street,,Armenia,40.1988392,44.47693531,Nominatim,,,,['A24053']
"վահագնի թաղամաս, երևան","Vahagni District, Yerevan",OK,Yerevan,Ajapnyak,,Vahagni District,Yerevan,,,Armenia,40.22004,44.448497,Yandex,,,,"['A490', 'A20429']"
"վահագնի թաղամաս, երևան","Vahagni District, Yerevan",OK,Yerevan,Ajapnyak,,Vahagni District,Yerevan,,,Armenia,40.2152158,44.44604514,Nominatim,,,,"['A490', 'A20429']"
"նորաշեն թաղամաս, երևան","Norashen District, Yerevan",OK,Yerevan,Ajapnyak,,Norashen Quarter,Yerevan,,,Armenia,40.213333,44.469634,Yandex,,,,"['A392', 'A394', 'A1160', 'A1878', 'A2003', 'A4524', 'A5952', 'A19378', 'A19387', 'A22445', 'A24340', 'A26172', 'A26552', 'A28550', 'A29535', 'A30548', 'A30691', 'A30700', 'A32165']"
"նորաշեն թաղամաս 33, երևան","Norashen District 33, Yerevan",OK,Yerevan,Ajapnyak,33,Norashen Quarter,Yerevan,,,Armenia,40.212982,44.471987,Yandex,,,,['A925']
"նորաշեն թաղամաս 19, երևան","Norashen District 19, Yerevan",OK,Yerevan,Ajapnyak,19,Norashen Quarter,Yerevan,,,Armenia,40.215406,44.46799,Yandex,,,,['A6694']
"микрорайон норашен, ереван","Norashen Microdistrict, Yerevan",OK,Yerevan,Ajapnyak,,Norashen Quarter,Yerevan,,,Armenia,40.213333,44.469634,Yandex,,,,"['A4283', 'A4779', 'A5815', 'A20876', 'A21265', 'A21267', 'A21719', 'A23331', 'A24826', 'A27133', 'A29370', 'A29375', 'A31908', 'A32081']"
"նորաշեն թաղամաս 6, երևան","Norashen District 6, Yerevan",OK,Yerevan,Ajapnyak,6,Norashen Quarter,Yerevan,,,Armenia,40.211707,44.464954,Yandex,,,,['A20561']
"նորաշեն թաղամաս 5, երևան","Norashen District 5, Yerevan",OK,Yerevan,Ajapnyak,5,Norashen Quarter,Yerevan,,,Armenia,40.211446,44.465196,Yandex,,,,"['A22300', 'A22301']"
"նորաշեն թաղամաս 39, երևան","Norashen District 39, Yerevan",OK,Yerevan,Ajapnyak,39,Norashen District,Yerevan,,,Armenia,40.2114871,44.4727932,Nominatim,,,,['A395']
"նորաշեն թաղամաս 27, երևան","Norashen District 27, Yerevan",OK,Yerevan,Ajapnyak,27,Norashen District,Yerevan,,,Armenia,40.21449365,44.47071844,Nominatim,,,,['A3978']
"norashen district, yerevan","Norashen District, Yerevan",OK,Yerevan,Ajapnyak,,Norashen District,Yerevan,,,Armenia,40.21226145,44.46963101,Nominatim,,,,"['A6018', 'A7039']"
"norashen district 5, yerevan","Norashen District 5, Yerevan",OK,Yerevan,Ajapnyak,5,Norashen District,Yerevan,,,Armenia,40.2114652,44.46525987,Nominatim,,,,['A23412']
"նորաշեն թաղամաս 4, երևան","Norashen District 4, Yerevan",OK,Yerevan,Ajapnyak,4,Norashen District,Yerevan,,,Armenia,40.21114775,44.46555386,Nominatim,,,,"['A9688', 'A26118']"
"norashen district 37, yerevan","Norashen District 37, Yerevan",OK,Yerevan,Ajapnyak,37,Norashen District,Yerevan,,,Armenia,40.21082865,44.46703325,Nominatim,,,,['A1003']
"norashen district 15, yerevan","Norashen District 15, Yerevan",OK,Yerevan,Ajapnyak,15,Norashen District,Yerevan,,,Armenia,40.21471495,44.46672945,Nominatim,,,,['A26564']
"նորաշեն թաղամաս 12, երևան","Norashen District 12, Yerevan",OK,Yerevan,Ajapnyak,12,Norashen District,Yerevan,,,Armenia,40.2138482,44.46668487,Nominatim,,,,['A25662']
"նազարբեկյան թաղամաս, երևան","Nazarbekyan District, Yerevan",OK,Yerevan,Ajapnyak,,Nazarbekyan Quarter,Yerevan,,,Armenia,40.213278,44.460696,Yandex,,,,['A4160']
"նազարբեկյան թաղամաս 1ա, երևան","Nazarbekyan District 1a, Yerevan",OK,Yerevan,Ajapnyak,1A,Nazarbekyan Quarter,Yerevan,,,Armenia,40.210254,44.459133,Yandex,Nazarbekyan Block,,,['A16735']
"nazarbekyan microdistrict 11, yerevan","Nazarbekyan Microdistrict 11, Yerevan",OK,Yerevan,Ajapnyak,11,Nazarbekyan Quarter,Yerevan,,,Armenia,40.213278,44.460696,Yandex,,,,['A2841']
"նազարբեկյան թաղամաս 1բ, երևան","Nazarbekyan District 1b, Yerevan",OK,Yerevan,Ajapnyak,1B,Nazarbekyan District,Yerevan,,,Armenia,40.2102733,44.45878383,Nominatim,Nazarbekyan Block,,,['A24712']
"nazarbekyan block, yerevan","Nazarbekyan Block, Yerevan",OK,Yerevan,Ajapnyak,,Nazarbekyan District,Yerevan,,,Armenia,40.21628953,44.46170641,Nominatim,Nazarbekyan Block,,,"['A1882', 'A4301', 'A4539', 'A4601', 'A4706', 'A4885', 'A6489', 'A7293', 'A8913', 'A9758', 'A10148', 'A10296', 'A10318', 'A12018', 'A15875', 'A15880', 'A19980', 'A20276', 'A20883', 'A21338', 'A26271', 'A27209', 'A27322', 'A28857', 'A29216', 'A29494', 'A29495', 'A29670', 'A30758', 'A31898', 'B2483', 'B2757', 'B6213', 'B6243']"
"nazarbekyan block 22, yerevan","Nazarbekyan Block 22, Yerevan",OK,Yerevan,Ajapnyak,22,Nazarbekyan District,Yerevan,,,Armenia,40.21220475,44.46247265,Nominatim,Nazarbekyan Block,,,"['A29664', 'A29721']"
"nazarbekyan block 17, yerevan","Nazarbekyan Block 17, Yerevan",OK,Yerevan,Ajapnyak,17,Nazarbekyan District,Yerevan,,,Armenia,40.21276555,44.46181045,Nominatim,Nazarbekyan Block,,,['A2325']
"nazarbekyan block 1/3, yerevan","Nazarbekyan Block 1/3, Yerevan",OK,Yerevan,Ajapnyak,1/3,Nazarbekyan District,Yerevan,,,Armenia,40.21049975,44.46020539,Nominatim,Nazarbekyan Block,,,['A5876']
"микрорайон назарбекян, ереван","Nazarbekyan Microdistrict, Yerevan",OK,Yerevan,Ajapnyak,,Nazarbekyan District,Yerevan,,,Armenia,40.21412875,44.46069182,Nominatim,,,,['A25959']
"սիրող սրտեր բնակելի թաղամաս 77/27, ձորաղբյուր","Loving Hearts Residential District 77/27, Dzoraghbyur",OK,Kotayk,Ajapnyak,77/27,Loving Hearts Residential District,,,Dzoraghbyur,Armenia,40.204338,44.646485,Yandex,,,,['B401']
"bryusov district, yerevan","Bryusov District, Yerevan",OK,Yerevan,Ajapnyak,,Bryusov District,Yerevan,,,Armenia,40.215309,44.580567,Yandex,,,,['A21856']
"հարավ արևմտյան բ2 թաղամաս, երևան","South-western B2 District, Yerevan",OK,Yerevan,Ajapnyak,,B2 Of Zoravar Andranik Neighbourhood Unit,Yerevan,,,Armenia,40.163949,44.445909,Yandex,,,,"['A23693', 'A26031', 'A27450', 'B3593']"
"b2 district, yerevan","B2 District, Yerevan",OK,Yerevan,Ajapnyak,,B2 Of Zoravar Andranik Neighbourhood Unit,Yerevan,,,Armenia,40.163949,44.445909,Yandex,,,,"['A25314', 'A25400', 'A26352']"
"հարավ արևմտյան բ2 թաղամաս 94, երևան","94 South-western B2 District, Yerevan",OK,Yerevan,Ajapnyak,94,B2 Of Zoravar Andranik Neighbourhood Unit,Yerevan,,,Armenia,40.164253,44.44847,Yandex,,,,"['A26099', 'A26125']"
"հարավ արևմտյան բ2 թաղամաս 91, երևան","91 South Western B2 District, Yerevan",OK,Yerevan,Ajapnyak,91,B2 Of Zoravar Andranik Neighbourhood Unit,Yerevan,,,Armenia,40.163598,44.448775,Yandex,,,,"['A19324', 'A22916', 'A26486', 'A26487']"
"հարավ արևմտյան բ2 թաղամաս 119, երևան","119 South Western B2 District, Yerevan",OK,Yerevan,Ajapnyak,119,B2 Of Zoravar Andranik Neighbourhood Unit,Yerevan,,,Armenia,40.16539,44.449592,Yandex,,,,['A8041']
"ավան-առինջի 1-ին միկրոշրջան, երևան","Avan-arinji 1st Microdistrict, Yerevan",OK,Yerevan,Ajapnyak,,Avan-arinj 1st Microdistrict,Yerevan,,,Armenia,40.220935,44.570901,Yandex,,,,"['A72', 'A2849', 'A22279', 'A23891', 'A24541', 'A25394', 'A29382']"
"ավան-առինջի 1-ին միկրոշրջան 6, երևան","Avan-arinji 1st Microdistrict 6, Yerevan",OK,Yerevan,Ajapnyak,6/2,Avan-arinj 1st Microdistrict,Yerevan,,,Armenia,40.220653,44.571395,Yandex,,,,['A18117']
"ավան-առինջի 1-ին միկրոշրջան 4/1, երևան","Avan-arinji 1st Microdistrict 4/1, Yerevan",OK,Yerevan,Ajapnyak,4/1,Avan-arinj 1st Microdistrict,Yerevan,,,Armenia,40.223504,44.571844,Yandex,,,,['A18121']
"ավան-առինջի 1-ին միկրոշրջան 1/3, երևան","Avan-arinji 1st Microdistrict 1/3, Yerevan",OK,Yerevan,Ajapnyak,1/3,Avan-arinj 1st Microdistrict,Yerevan,,,Armenia,40.221294,44.573892,Yandex,,,,['A23382']
"ավան-առինջի 1-ին միկրոշրջան 1/1, երևան","Avan-arinji 1st Microdistrict 1/1, Yerevan",OK,Yerevan,Ajapnyak,1/1,Avan-arinj 1st Microdistrict,Yerevan,,,Armenia,40.220832,44.574854,Yandex,,,,['A18113']
"ավան-առինջի 1-ին միկրոշրջան 2/11, երևան","2/11, Avan-arinji 1st Microdistrict, Yerevan",OK,Yerevan,Ajapnyak,2/11,Avan-arinj 1st Microdistrict,Yerevan,,,Armenia,40.221183,44.571179,Yandex,,,,['A29568']
"ավան-առինջի 1-ին միկրոշրջան 2/10, երևան","2/10, Avan-arinji 1st Microdistrict, Yerevan",OK,Yerevan,Ajapnyak,2/10,Avan-arinj 1st Microdistrict,Yerevan,,,Armenia,40.220502,44.570101,Yandex,,,,['A3360']
"հովսեփ էմին փողոցի 1-ին նրբանցք 4, երևան","4, Hovsep Emin Street, 1st Lane, Yerevan",OK,Yerevan,Ajapnyak,4,,Yerevan,,,Armenia,40.212059,44.50615,Yandex,,,,['A30533']
"աջափնյակ վարչական շրջան, երևան","Ajapnyak Administrative District, Yerevan",OK,Yerevan,Ajapnyak,,,Yerevan,,,Armenia,40.200439,44.461845,Yandex,,,,['A1913']
"աջափնյակ վարչական շրջան 3/1, երևան","Ajapnyak Administrative District 3/1, Yerevan",OK,Yerevan,Ajapnyak,3/1,,Yerevan,,,Armenia,40.208388,44.455979,Yandex,,,,['B7219']
"административный район ачапняк 16, ереван","Administrative District Ajapnyak 16, Yerevan",OK,Yerevan,Ajapnyak,16,,Yerevan,,,Armenia,40.200439,44.461845,Yandex,,,,['A21853']
"4th micro-district, abovyan","4th Micro-district, Abovyan",OK,Kotayk,Ajapnyak,,4th Micro-district,Abovyan,,,Armenia,40.281031,44.638248,Yandex,,,,['B628']
"2-րդ բնակելի զանգված 18, երևան","2nd Residential Block 18, Yerevan",OK,Yerevan,Ajapnyak,18,2nd Residential Area,Yerevan,,,Armenia,40.201769,44.573452,Yandex,Residential Block,,2nd,['A32290']
"2nd micro-district, abovyan","2nd Micro-district, Abovyan",OK,Kotayk,Ajapnyak,,2nd Micro-district,Abovyan,,,Armenia,40.274316,44.62692,Yandex,,,,['A7468']
"վահագնի թաղամաս 301, վահագնի թաղամաս","Vahagni District 301, Vahagni District",OK,Kotayk,Ajapnyak,301,1st District,Yerevan,,,Armenia,40.406109,44.645003,Yandex,,,,['B745']
"1 թաղամաս 1, երևան","1st District 1, Yerevan",OK,Yerevan,Ajapnyak,1,,Yerevan,,,Armenia,40.221376,44.487555,Yandex,Davtashen 1st Block,,,['A3816']
"16th block, yerevan","16th Block, Yerevan",OK,Kotayk,Ajapnyak,,,,,,Armenia,40.224626,44.581654,Yandex,16th Block,,,"['A9447', 'A13122', 'A14528', 'A15562', 'A21537', 'A23211', 'A23619', 'A23676', 'A25147', 'A26191', 'A30455', 'A30461', 'B3346', 'B3510', 'B4046', 'B5139', 'B7507']"
"16th block 38, yerevan","16th Block 38, Yerevan",OK,Kotayk,Ajapnyak,38,,,,,Armenia,40.224626,44.581654,Yandex,16th Block,,,['A2535']
"16th block 25, yerevan","16th Block 25, Yerevan",OK,Kotayk,Ajapnyak,25,,,,,Armenia,40.224626,44.581654,Yandex,16th Block,,,['A30512']
"16th block 18, yerevan","16th Block 18, Yerevan",OK,Kotayk,Ajapnyak,12,,,,,Armenia,40.224365,44.581321,Yandex,16th Block,,,['A28594']
"16th block 12, yerevan","16th Block 12, Yerevan",OK,Kotayk,Ajapnyak,12,,,,,Armenia,40.224365,44.581321,Yandex,16th Block,,,['A2752']
yerevan › ajapnyak,Yerevan › Ajapnyak,OK,Yerevan,Ajapnyak,,,Yerevan,,,Armenia,40.2048385,44.4613604,Nominatim,,,,"['A27', 'A36', 'A389', 'A597', 'A610', 'A720', 'A1247', 'A1318', 'A1410', 'A1932', 'A2058', 'A2069', 'A2343', 'A2519', 'A2660', 'A2670', 'A2717', 'A2729', 'A2736', 'A2743', 'A2744', 'A2753', 'A2907', 'A3114', 'A3138', 'A3171', 'A3180', 'A3257', 'A3631', 'A3634', 'A3736', 'A4169', 'A4204', 'A4205', 'A4209', 'A4211', 'A4212', 'A4213', 'A4218', 'A4382', 'A4816', 'A5109', 'A5118', 'A5194', 'A5853', 'A5877', 'A5932', 'A5933', 'A5938', 'A5950', 'A5973', 'A5979', 'A6144', 'A6146', 'A6539', 'A6686', 'A7801', 'A8040', 'A8465', 'A8546', 'A8631', 'A8990', 'A10114', 'A10216', 'A10219', 'A10220', 'A10223', 'A10228', 'A10242', 'A10270', 'A10978', 'A11952', 'A13888', 'A13889', 'A13905', 'A14386', 'A14456', 'A15003', 'A15767', 'A15878', 'A16302', 'A16463', 'A16765', 'A17104', 'A17260', 'A17264', 'A18429', 'A18564', 'A19254', 'A19981', 'A19990', 'A20777', 'A20879', 'A20932', 'A20933', 'A21060', 'A21065', 'A21306', 'A21502', 'A21538', 'A21630', 'A21662', 'A22014', 'A22034', 'A22148', 'A22226', 'A22345', 'A23031', 'A23060', 'A23710', 'A23711', 'A23718', 'A23723', 'A23738', 'A23740', 'A23748', 'A23962', 'A24072', 'A24140', 'A24264', 'A24578', 'A24626', 'A24628', 'A24632', 'A24654', 'A24695', 'A25211', 'A25633', 'A25636', 'A25637', 'A25638', 'A25643', 'A25648', 'A25649', 'A25651', 'A25653', 'A25655', 'A25657', 'A25658', 'A25660', 'A25904', 'A26001', 'A26043', 'A26186', 'A26353', 'A26674', 'A27274', 'A27993', 'A28091', 'A28153', 'A28159', 'A28162', 'A28165', 'A28166', 'A28290', 'A28294', 'A28295', 'A28296', 'A28298', 'A28300', 'A28302', 'A28303', 'A28304', 'A28305', 'A28306', 'A28375', 'A28597', 'A28624', 'A28625', 'A29505', 'A29554', 'A29817', 'A29944', 'A30052', 'A30454', 'A30456', 'A30458', 'A30460', 'A30462', 'A30463', 'A30465', 'A30467', 'A30470', 'A31011', 'A31221', 'A32191', 'A32195', 'A32414', 'B1954', 'B2035', 'B2511', 'B2553', 'B2554', 'B2569', 'B2702', 'B2758', 'B2763', 'B2765', 'B2770', 'B3455', 'B3565', 'B3578', 'B3599', 'B3602', 'B3976', 'B4779', 'B4835', 'B5307', 'B5309', 'B5859', 'B6263', 'B6435', 'B7325']"
"անտառային 1-ին թաղամաս, ծաղկաձոր","Forest District 1, Tsaghkadzor",OK,Kotayk,Ajapnyak,1,,Tsaghkadzor,,,Armenia,40.527197,44.712314,Yandex,Antarayin 1st Blok,,,"['B733', 'B817']"
"микрорайон юго-западный б2 136, ереван","Microdistrict South-west B2 136, Yerevan",OK,Yerevan,Ajapnyak,136,B2 Of Zoravar Andranik Neighbourhood Unit,Yerevan,,,Armenia,40.166492,44.448344,Yandex,,,,['A19053']
"yeritasardakan street, abovyan","Yeritasardakan Street, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Yeritasardakan Street,,Armenia,40.26760066,44.62440625,Nominatim,,,,['B855']
"երիտասարդական փողոց, աբովյան","Youth Street, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Yeritasardakan Street,,Armenia,40.26760066,44.62440625,Nominatim,,,,['A7431']
"երիտասարդական փողոց 10/4, աբովյան","10/4 Youth Street, Abovyan",OK,Kotayk,Abovyan,10,,Abovyan,Yeritasardakan Street,,Armenia,40.267187,44.624503,Yandex,,,,['A23904']
"yerevan-abovyan highway, verin ptghni","Yerevan-abovyan Highway, Verin Ptghni",OK,Kotayk,Abovyan,,,,Yerevan-Abovyan Highway,Verin Ptghni,Armenia,40.25395695,44.58954576,Nominatim,,,,['A1478']
"հատիս փողոց 63, աբովյան","63 Hatis Street, Abovyan",OK,Kotayk,Abovyan,63,,Abovyan,Ulitsa Chapichi,,Armenia,40.27027,44.63628,Yandex,,,,['B880']
"հատիս փողոց 23, աբովյան","23 Hatis Street, Abovyan",OK,Kotayk,Abovyan,23,,Abovyan,Ulitsa Chapichi,,Armenia,40.27027,44.63628,Yandex,,,,['B828']
"sevani street, abovyan","Sevani Street, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Sevan Street,,Armenia,40.2857341,44.62776947,Nominatim,,,,['B498']
"սևանի փողոց, աբովյան","Sevan Street, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Sevan Street,,Armenia,40.2857341,44.62776947,Nominatim,,,,"['A7424', 'B411', 'B412', 'B672', 'B673']"
"սևանի փողոց 4/1, աբովյան","4/1 Sevan Street, Abovyan",OK,Kotayk,Abovyan,4/1,,Abovyan,Sevan Street,,Armenia,40.27601495,44.6229382,Nominatim,,,,"['B624', 'B625']"
"սևանի փողոց 2/1, աբովյան","2/1 Sevan Street, Abovyan",OK,Kotayk,Abovyan,2/1,,Abovyan,Sevan Street,,Armenia,40.273766,44.622195,Yandex,,,,['B587']
"saralanj street 10, abovyan","Saralanj Street 10, Abovyan",OK,Kotayk,Abovyan,10,Sari Tagh,Abovyan,Saralanj Street,,Armenia,40.2640763,44.6353264,Nominatim,,,,['A7467']
"սարալանջի փողոց 8ա, աբովյան","8a Saralanj Street, Abovyan",OK,Kotayk,Abovyan,8A,Sari Tagh,Abovyan,Saralanj Street,,Armenia,40.265061,44.634079,Yandex,,,,['B458']
"saralangi street, abovyan","Saralangi Street, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Saralanj Street,,Armenia,40.266541,44.637071,Yandex,,,,['B726']
"saralangi street 17, abovyan","Saralangi Street 17, Abovyan",OK,Kotayk,Abovyan,17,,Abovyan,Saralanj Street,,Armenia,40.265873,44.639541,Yandex,,,,['B777']
"saralangi street 15, abovyan","Saralangi Street 15, Abovyan",OK,Kotayk,Abovyan,15,,Abovyan,Saralanj Street,,Armenia,40.265894,44.638984,Yandex,,,,['A7406']
"russian street, abovyan","Russian Street, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Russian Street,,Armenia,40.27426173,44.63170389,Nominatim,,,,"['A7446', 'B613']"
"russian street 14, abovyan","Russian Street 14, Abovyan",OK,Kotayk,Abovyan,14,,Abovyan,Russian Street,,Armenia,40.2734675,44.63079522,Nominatim,,,,"['B766', 'B836']"
"ռուսաստանի փողոց, աբովյան","Russia Street, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Russian Street,,Armenia,40.27426173,44.63170389,Nominatim,,,,['B797']
"ռուսաստանի փողոց 10, աբովյան","10 Russia Street, Abovyan",OK,Kotayk,Abovyan,10,,Abovyan,Rusastan Street,,Armenia,40.27411,44.629857,Yandex,,,,['B775']
"проспект республики, абовян","Republic Avenue, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Republic Avenue,,Armenia,40.270841,44.62657,Yandex,,,,['A7402']
"проспект республики 9, абовян","Republic Avenue 9, Abovyan",OK,Kotayk,Abovyan,9,,Abovyan,Republic Avenue,,Armenia,40.271805,44.625743,Yandex,,,,['A7391']
"проспект республики 1/5, абовян","Republic Avenue 1/5, Abovyan",OK,Kotayk,Abovyan,1/5,,Abovyan,Republic Avenue,,Armenia,40.272961,44.624701,Yandex,,,,['B28']
"nairyan street, abovyan","Nairyan Street, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Nairyan Street,,Armenia,40.26915709,44.6343705,Nominatim,,,,"['B789', 'B820']"
"ձագավանքի փողոց 1-ին նրբանցք 19, առինջ","Dzagavank Street, 1st Lane, 19, Arinj",OK,Kotayk,Abovyan,19,,,Mesrop Mashtots Street,Arinj,Armenia,40.229963,44.567182,Yandex,,1st Lane,,['A1359']
"kotayq street, abovyan","Kotayq Street, Abovyan",OK,Kotayk,Abovyan,,Elar District,Abovyan,Kotayq Street,,Armenia,40.26339704,44.62870909,Nominatim,,,,['B857']
"4th microdistrict, abovyan","4th Microdistrict, Abovyan",OK,Kotayk,Abovyan,,4th Microdistrict,Abovyan,Khachatur Abovyan Street,Parakar,Armenia,40.28015945,44.63727878,Nominatim,,,,"['A7432', 'B531', 'B878', 'B885', 'B894']"
"խաչատուր աբովյանի 2-րդ փողոց 7, առինջ","7 Khachatur Abovyan 2nd Street, Arinj",OK,Kotayk,Abovyan,7,,,Khachatur Abovyan Street,Arinj,Armenia,40.221727,44.583855,Yandex,,,2nd,['A19126']
"խաչատուր աբովյանի 2-րդ փողոց 28, առինջ","28 Khachatur Abovyan 2nd Street, Arinj",OK,Kotayk,Abovyan,28,,,Khachatur Abovyan Street,Arinj,Armenia,40.223063,44.586136,Yandex,,,2nd,['B2324']
"խաչատուր աբովյանի 2-րդ փողոց 13, առինջ","13 Khachatur Abovyan 2nd Street, Arinj",OK,Kotayk,Abovyan,13,,,Khachatur Abovyan Street,Arinj,Armenia,40.222168,44.584501,Yandex,,,2nd,['A19128']
"хачатур абовян 4-я улица 15, ариндж","Khachatur Abovyan 4th Street 15, Arinj",OK,Kotayk,Abovyan,5,,,Khachatur Abovyan Street,Arinj,Armenia,40.232648,44.569122,Yandex,,,4th,['A935']
"հատիս փողոց 1/21, աբովյան","Hatis Street 1/21, Abovyan",OK,Kotayk,Abovyan,1/21,,Abovyan,Hatis Street,,Armenia,40.27644621,44.63924841,Nominatim,,,,['B760']
"հատիս փողոց 36, աբովյան","36 Hatis Street, Abovyan",OK,Kotayk,Abovyan,1/36-38,,Abovyan,Hatis Street,,Armenia,40.275012,44.63889209,Nominatim,,,,['B623']
"улица атиса 1/6, абовян","1/6 Atisa Street, Abovyan",OK,Kotayk,Abovyan,1/6,,Abovyan,Hatis Street,,Armenia,40.276525,44.640017,Yandex,,,,['B577']
"hanrapetutian avenue, abovyan","Hanrapetutian Avenue, Abovyan",OK,Kotayk,Abovyan,,,Abovyan,Hanrapetutian Avenue,,Armenia,40.27069622,44.62661895,Nominatim,,,,"['B586', 'B744', 'B832', 'B882', 'B887']"
"hanrapetutian avenue 5, abovyan","Hanrapetutian Avenue 5, Abovyan",OK,Kotayk,Abovyan,5,,Abovyan,Hanrapetutian Avenue,,Armenia,40.2720159,44.6250551,Nominatim,,,,['B593']
"hanrapetutian avenue 36, abovyan","Hanrapetutian Avenue 36, Abovyan",OK,Kotayk,Abovyan,36,,Abovyan,Hanrapetutian Avenue,,Armenia,40.2704965,44.6324857,Nominatim,,,,"['B392', 'B465']"
"hanrapetutian avenue 1/5, abovyan","Hanrapetutian Avenue 1/5, Abovyan",OK,Kotayk,Abovyan,1/5,,Abovyan,Hanrapetutian Avenue,,Armenia,40.27295545,44.62474886,Nominatim,,,,['B585']
"geghard street 1, abovyan","Geghard Street 1, Abovyan",OK,Kotayk,Abovyan,1,,Abovyan,Geghard Street,,Armenia,40.2676885,44.63081801,Nominatim,,,,['B736']
"garni street 7, abovyan","Garni Street 7, Abovyan",OK,Kotayk,Abovyan,7,,Abovyan,Garni Street,,Armenia,40.2691305,44.62750765,Nominatim,,,,['A7426']
"գառնիի փողոց 1, աբովյան","1 Garni Street, Abovyan",OK,Kotayk,Abovyan,1,,Abovyan,Garni Street,,Armenia,40.269237,44.62571683,Nominatim,,,,['A7453']
"daran street, abovyan","Daran Street, Abovyan",OK,Kotayk,Abovyan,,1st Microdistrict,Abovyan,Daran Street,,Armenia,40.26874439,44.63196667,Nominatim,,,,"['A7386', 'A7401', 'A7439', 'B754']"
"daran street 4, abovyan","Daran Street 4, Abovyan",OK,Kotayk,Abovyan,4,1st Microdistrict,Abovyan,Daran Street,,Armenia,40.2681937,44.63144711,Nominatim,,,,['B464']
"barekamutian street, abovyan","Barekamutian Street, Abovyan",OK,Kotayk,Abovyan,,1st Microdistrict,Abovyan,Barekamutian Street,,Armenia,40.27060253,44.62227674,Nominatim,,,,['B519']
"բարեկամության փողոց, աբովյան","Barekamutyan Street, Abovyan",OK,Kotayk,Abovyan,,1st Microdistrict,Abovyan,Barekamtyun Street,,Armenia,40.270614,44.622177,Yandex,,,,['B635']
"վահան տերյանի 1-ին փողոց, առինջ","Vahan Teryan 1st Street, Arinj",OK,Kotayk,Abovyan,,Vahan Teryan 1st District,,Armenia Street,Arinj,Armenia,40.21865144,44.58904704,Nominatim,,,,['B698']
"kh. abovyan  distr. 4th street, առինջ գյուղ","Kh. Abovyan Distr. 4th Street, Arinj Village",OK,Kotayk,Abovyan,,,,Armenia Street,Arinj,Armenia,40.233777,44.587556,Yandex,,,4th,['A19122']
